user_id,timestamp,action,metadata
user_AI_007,2024-05-02T01:48:00,proposal_view,"{""proposal_id"": ""P387"", ""duration_seconds"": 129}"
user_AI_001,2024-05-01T18:03:00,proposal_close,"{""proposal_id"": ""P442"", ""status"": ""accepted""}"
user_AI_014,2024-05-01T13:34:00,proposal_close,"{""proposal_id"": ""P302"", ""status"": ""expired""}"
user_AI_017,2024-05-01T14:40:00,proposal_close,"{""proposal_id"": ""P363"", ""status"": ""expired""}"
user_AI_006,2024-05-01T16:19:00,proposal_view,"{""proposal_id"": ""P643"", ""duration_seconds"": 249}"
user_AI_029,2024-05-01T09:54:00,proposal_create,"{""proposal_id"": ""P195"", ""type"": ""loan"", ""value"": 28550}"
user_AI_047,2024-05-01T16:27:00,proposal_view,"{""proposal_id"": ""P269"", ""duration_seconds"": 287}"
user_AI_041,2024-05-02T04:43:00,proposal_create,"{""proposal_id"": ""P416"", ""type"": ""loan"", ""value"": 49760}"
user_AI_022,2024-05-02T04:53:00,proposal_create,"{""proposal_id"": ""P443"", ""type"": ""loan"", ""value"": 20282}"
user_AI_016,2024-05-01T15:27:00,proposal_create,"{""proposal_id"": ""P135"", ""type"": ""loan"", ""value"": 65697}"
user_AI_010,2024-05-01T12:32:00,proposal_create,"{""proposal_id"": ""P951"", ""type"": ""equity"", ""value"": 36535}"
user_AI_024,2024-05-02T06:51:00,proposal_view,"{""proposal_id"": ""P455"", ""duration_seconds"": 48}"
user_AI_005,2024-05-02T00:43:00,proposal_close,"{""proposal_id"": ""P821"", ""status"": ""expired""}"
user_AI_010,2024-05-01T19:35:00,proposal_create,"{""proposal_id"": ""P123"", ""type"": ""equity"", ""value"": 98263}"
user_AI_017,2024-05-02T02:17:00,proposal_create,"{""proposal_id"": ""P238"", ""type"": ""equity"", ""value"": 11906}"
user_AI_039,2024-05-01T15:00:00,proposal_view,"{""proposal_id"": ""P463"", ""duration_seconds"": 52}"
user_AI_010,2024-05-01T20:02:00,proposal_view,"{""proposal_id"": ""P357"", ""duration_seconds"": 195}"
user_AI_032,2024-05-01T23:51:00,proposal_view,"{""proposal_id"": ""P370"", ""duration_seconds"": 127}"
user_AI_018,2024-05-02T08:42:00,proposal_view,"{""proposal_id"": ""P403"", ""duration_seconds"": 75}"
user_AI_014,2024-05-02T02:38:00,proposal_view,"{""proposal_id"": ""P722"", ""duration_seconds"": 135}"
user_AI_033,2024-05-02T03:11:00,proposal_create,"{""proposal_id"": ""P861"", ""type"": ""equity"", ""value"": 10924}"
user_AI_007,2024-05-01T21:22:00,proposal_close,"{""proposal_id"": ""P379"", ""status"": ""rejected""}"
user_AI_032,2024-05-01T12:19:00,proposal_view,"{""proposal_id"": ""P228"", ""duration_seconds"": 15}"
user_AI_046,2024-05-01T13:20:00,proposal_create,"{""proposal_id"": ""P839"", ""type"": ""equity"", ""value"": 10463}"
user_AI_034,2024-05-01T12:37:00,proposal_view,"{""proposal_id"": ""P455"", ""duration_seconds"": 147}"
user_AI_018,2024-05-02T03:44:00,proposal_close,"{""proposal_id"": ""P166"", ""status"": ""accepted""}"
user_AI_039,2024-05-01T21:58:00,proposal_create,"{""proposal_id"": ""P985"", ""type"": ""equity"", ""value"": 13027}"
user_AI_050,2024-05-02T00:11:00,proposal_create,"{""proposal_id"": ""P346"", ""type"": ""equity"", ""value"": 15165}"
user_AI_003,2024-05-01T19:38:00,proposal_view,"{""proposal_id"": ""P411"", ""duration_seconds"": 74}"
user_AI_038,2024-05-01T09:44:00,proposal_create,"{""proposal_id"": ""P623"", ""type"": ""equity"", ""value"": 43037}"
user_AI_029,2024-05-02T01:28:00,proposal_view,"{""proposal_id"": ""P779"", ""duration_seconds"": 297}"
user_AI_019,2024-05-01T23:50:00,proposal_view,"{""proposal_id"": ""P512"", ""duration_seconds"": 23}"
user_AI_013,2024-05-01T23:30:00,proposal_close,"{""proposal_id"": ""P718"", ""status"": ""expired""}"
user_AI_004,2024-05-01T15:11:00,proposal_close,"{""proposal_id"": ""P936"", ""status"": ""expired""}"
user_AI_048,2024-05-01T23:58:00,proposal_close,"{""proposal_id"": ""P836"", ""status"": ""rejected""}"
user_AI_002,2024-05-01T22:11:00,proposal_close,"{""proposal_id"": ""P529"", ""status"": ""accepted""}"
user_AI_038,2024-05-01T14:57:00,proposal_create,"{""proposal_id"": ""P398"", ""type"": ""loan"", ""value"": 15344}"
user_AI_024,2024-05-02T07:53:00,proposal_view,"{""proposal_id"": ""P220"", ""duration_seconds"": 118}"
user_AI_024,2024-05-02T07:10:00,proposal_view,"{""proposal_id"": ""P783"", ""duration_seconds"": 71}"
user_AI_047,2024-05-01T23:26:00,proposal_create,"{""proposal_id"": ""P869"", ""type"": ""equity"", ""value"": 50211}"
user_AI_042,2024-05-02T03:06:00,proposal_close,"{""proposal_id"": ""P809"", ""status"": ""rejected""}"
user_AI_018,2024-05-01T19:20:00,proposal_close,"{""proposal_id"": ""P228"", ""status"": ""expired""}"
user_AI_021,2024-05-01T10:45:00,proposal_view,"{""proposal_id"": ""P830"", ""duration_seconds"": 52}"
user_AI_017,2024-05-02T01:08:00,proposal_create,"{""proposal_id"": ""P197"", ""type"": ""loan"", ""value"": 41441}"
user_AI_011,2024-05-01T09:12:00,proposal_view,"{""proposal_id"": ""P861"", ""duration_seconds"": 101}"
user_AI_038,2024-05-01T22:11:00,proposal_close,"{""proposal_id"": ""P525"", ""status"": ""expired""}"
user_AI_037,2024-05-01T11:01:00,proposal_close,"{""proposal_id"": ""P572"", ""status"": ""expired""}"
user_AI_005,2024-05-01T12:56:00,proposal_view,"{""proposal_id"": ""P480"", ""duration_seconds"": 35}"
user_AI_036,2024-05-01T17:05:00,proposal_close,"{""proposal_id"": ""P400"", ""status"": ""accepted""}"
user_AI_047,2024-05-01T12:15:00,proposal_create,"{""proposal_id"": ""P111"", ""type"": ""equity"", ""value"": 71881}"
user_AI_007,2024-05-01T20:48:00,proposal_close,"{""proposal_id"": ""P748"", ""status"": ""expired""}"
user_AI_045,2024-05-01T20:02:00,proposal_create,"{""proposal_id"": ""P269"", ""type"": ""equity"", ""value"": 99625}"
user_AI_015,2024-05-01T23:31:00,proposal_close,"{""proposal_id"": ""P997"", ""status"": ""expired""}"
user_AI_038,2024-05-01T18:29:00,proposal_create,"{""proposal_id"": ""P223"", ""type"": ""equity"", ""value"": 66883}"
user_AI_039,2024-05-02T08:38:00,proposal_close,"{""proposal_id"": ""P285"", ""status"": ""accepted""}"
user_AI_036,2024-05-01T22:34:00,proposal_close,"{""proposal_id"": ""P942"", ""status"": ""accepted""}"
user_AI_029,2024-05-01T23:53:00,proposal_close,"{""proposal_id"": ""P768"", ""status"": ""rejected""}"
user_AI_035,2024-05-02T07:16:00,proposal_view,"{""proposal_id"": ""P130"", ""duration_seconds"": 220}"
user_AI_048,2024-05-01T15:33:00,proposal_view,"{""proposal_id"": ""P599"", ""duration_seconds"": 266}"
user_AI_033,2024-05-01T14:17:00,proposal_close,"{""proposal_id"": ""P557"", ""status"": ""rejected""}"
user_AI_038,2024-05-02T00:18:00,proposal_view,"{""proposal_id"": ""P943"", ""duration_seconds"": 288}"
user_AI_012,2024-05-02T07:57:00,proposal_create,"{""proposal_id"": ""P447"", ""type"": ""loan"", ""value"": 95352}"
user_AI_045,2024-05-02T08:44:00,proposal_close,"{""proposal_id"": ""P275"", ""status"": ""rejected""}"
user_AI_001,2024-05-01T13:09:00,proposal_view,"{""proposal_id"": ""P834"", ""duration_seconds"": 106}"
user_AI_027,2024-05-02T06:15:00,proposal_view,"{""proposal_id"": ""P527"", ""duration_seconds"": 137}"
user_AI_043,2024-05-01T22:09:00,proposal_close,"{""proposal_id"": ""P424"", ""status"": ""rejected""}"
user_AI_020,2024-05-01T11:47:00,proposal_view,"{""proposal_id"": ""P746"", ""duration_seconds"": 282}"
user_AI_020,2024-05-02T00:53:00,proposal_create,"{""proposal_id"": ""P394"", ""type"": ""equity"", ""value"": 61785}"
user_AI_037,2024-05-01T10:01:00,proposal_close,"{""proposal_id"": ""P101"", ""status"": ""expired""}"
user_AI_030,2024-05-01T12:24:00,proposal_create,"{""proposal_id"": ""P613"", ""type"": ""loan"", ""value"": 23703}"
user_AI_048,2024-05-01T14:52:00,proposal_create,"{""proposal_id"": ""P599"", ""type"": ""equity"", ""value"": 88705}"
user_AI_029,2024-05-01T21:46:00,proposal_create,"{""proposal_id"": ""P930"", ""type"": ""loan"", ""value"": 50079}"
user_AI_020,2024-05-02T07:34:00,proposal_create,"{""proposal_id"": ""P549"", ""type"": ""equity"", ""value"": 74473}"
user_AI_046,2024-05-01T09:09:00,proposal_create,"{""proposal_id"": ""P694"", ""type"": ""loan"", ""value"": 68109}"
user_AI_003,2024-05-01T19:30:00,proposal_create,"{""proposal_id"": ""P591"", ""type"": ""equity"", ""value"": 24362}"
user_AI_008,2024-05-02T05:35:00,proposal_close,"{""proposal_id"": ""P900"", ""status"": ""accepted""}"
user_AI_036,2024-05-02T00:04:00,proposal_close,"{""proposal_id"": ""P271"", ""status"": ""accepted""}"
user_AI_016,2024-05-02T07:06:00,proposal_close,"{""proposal_id"": ""P338"", ""status"": ""expired""}"
user_AI_017,2024-05-01T18:53:00,proposal_view,"{""proposal_id"": ""P446"", ""duration_seconds"": 155}"
user_AI_046,2024-05-02T06:57:00,proposal_view,"{""proposal_id"": ""P842"", ""duration_seconds"": 85}"
user_AI_019,2024-05-02T04:43:00,proposal_create,"{""proposal_id"": ""P558"", ""type"": ""equity"", ""value"": 94720}"
user_AI_006,2024-05-02T01:34:00,proposal_close,"{""proposal_id"": ""P725"", ""status"": ""expired""}"
user_AI_002,2024-05-01T23:07:00,proposal_create,"{""proposal_id"": ""P197"", ""type"": ""loan"", ""value"": 30089}"
user_AI_008,2024-05-01T10:02:00,proposal_create,"{""proposal_id"": ""P364"", ""type"": ""loan"", ""value"": 97458}"
user_AI_012,2024-05-01T21:19:00,proposal_view,"{""proposal_id"": ""P881"", ""duration_seconds"": 56}"
user_AI_038,2024-05-01T21:39:00,proposal_view,"{""proposal_id"": ""P288"", ""duration_seconds"": 124}"
user_AI_027,2024-05-01T13:12:00,proposal_view,"{""proposal_id"": ""P852"", ""duration_seconds"": 18}"
user_AI_016,2024-05-01T18:44:00,proposal_view,"{""proposal_id"": ""P551"", ""duration_seconds"": 280}"
user_AI_045,2024-05-01T18:27:00,proposal_view,"{""proposal_id"": ""P261"", ""duration_seconds"": 206}"
user_AI_041,2024-05-02T00:04:00,proposal_create,"{""proposal_id"": ""P793"", ""type"": ""equity"", ""value"": 31004}"
user_AI_016,2024-05-01T14:18:00,proposal_view,"{""proposal_id"": ""P495"", ""duration_seconds"": 126}"
user_AI_025,2024-05-01T19:38:00,proposal_create,"{""proposal_id"": ""P297"", ""type"": ""equity"", ""value"": 96908}"
user_AI_032,2024-05-02T04:16:00,proposal_close,"{""proposal_id"": ""P855"", ""status"": ""expired""}"
user_AI_028,2024-05-01T21:47:00,proposal_view,"{""proposal_id"": ""P966"", ""duration_seconds"": 265}"
user_AI_020,2024-05-02T00:28:00,proposal_close,"{""proposal_id"": ""P792"", ""status"": ""expired""}"
user_AI_037,2024-05-02T02:27:00,proposal_view,"{""proposal_id"": ""P738"", ""duration_seconds"": 199}"
user_AI_007,2024-05-01T16:57:00,proposal_create,"{""proposal_id"": ""P860"", ""type"": ""loan"", ""value"": 99352}"
user_AI_009,2024-05-02T07:48:00,proposal_view,"{""proposal_id"": ""P441"", ""duration_seconds"": 285}"
user_AI_011,2024-05-02T00:45:00,proposal_close,"{""proposal_id"": ""P648"", ""status"": ""accepted""}"
user_AI_014,2024-05-02T05:59:00,proposal_view,"{""proposal_id"": ""P486"", ""duration_seconds"": 172}"
user_AI_032,2024-05-01T10:38:00,proposal_close,"{""proposal_id"": ""P909"", ""status"": ""rejected""}"
user_AI_003,2024-05-01T10:27:00,proposal_create,"{""proposal_id"": ""P617"", ""type"": ""equity"", ""value"": 56171}"
user_AI_021,2024-05-01T10:35:00,proposal_create,"{""proposal_id"": ""P399"", ""type"": ""equity"", ""value"": 58949}"
user_AI_041,2024-05-01T19:34:00,proposal_view,"{""proposal_id"": ""P286"", ""duration_seconds"": 159}"
user_AI_046,2024-05-01T16:57:00,proposal_close,"{""proposal_id"": ""P757"", ""status"": ""expired""}"
user_AI_047,2024-05-01T15:34:00,proposal_close,"{""proposal_id"": ""P960"", ""status"": ""rejected""}"
user_AI_033,2024-05-02T00:31:00,proposal_create,"{""proposal_id"": ""P192"", ""type"": ""loan"", ""value"": 73027}"
user_AI_045,2024-05-02T03:40:00,proposal_close,"{""proposal_id"": ""P596"", ""status"": ""accepted""}"
user_AI_006,2024-05-01T16:51:00,proposal_close,"{""proposal_id"": ""P575"", ""status"": ""accepted""}"
user_AI_040,2024-05-02T03:42:00,proposal_close,"{""proposal_id"": ""P535"", ""status"": ""expired""}"
user_AI_044,2024-05-01T20:35:00,proposal_view,"{""proposal_id"": ""P901"", ""duration_seconds"": 290}"
user_AI_015,2024-05-01T16:07:00,proposal_create,"{""proposal_id"": ""P900"", ""type"": ""equity"", ""value"": 11193}"
user_AI_035,2024-05-02T04:19:00,proposal_view,"{""proposal_id"": ""P709"", ""duration_seconds"": 115}"
user_AI_001,2024-05-01T19:14:00,proposal_view,"{""proposal_id"": ""P165"", ""duration_seconds"": 30}"
user_AI_045,2024-05-01T12:06:00,proposal_view,"{""proposal_id"": ""P906"", ""duration_seconds"": 111}"
user_AI_017,2024-05-01T18:48:00,proposal_close,"{""proposal_id"": ""P314"", ""status"": ""expired""}"
user_AI_017,2024-05-01T11:38:00,proposal_close,"{""proposal_id"": ""P781"", ""status"": ""rejected""}"
user_AI_044,2024-05-01T15:20:00,proposal_close,"{""proposal_id"": ""P666"", ""status"": ""accepted""}"
user_AI_027,2024-05-02T05:52:00,proposal_close,"{""proposal_id"": ""P351"", ""status"": ""rejected""}"
user_AI_039,2024-05-01T10:16:00,proposal_create,"{""proposal_id"": ""P870"", ""type"": ""equity"", ""value"": 66498}"
user_AI_015,2024-05-01T17:14:00,proposal_view,"{""proposal_id"": ""P217"", ""duration_seconds"": 245}"
user_AI_007,2024-05-02T06:06:00,proposal_close,"{""proposal_id"": ""P650"", ""status"": ""rejected""}"
user_AI_010,2024-05-01T22:17:00,proposal_close,"{""proposal_id"": ""P505"", ""status"": ""rejected""}"
user_AI_022,2024-05-02T08:39:00,proposal_create,"{""proposal_id"": ""P699"", ""type"": ""equity"", ""value"": 91864}"
user_AI_013,2024-05-01T22:42:00,proposal_create,"{""proposal_id"": ""P217"", ""type"": ""loan"", ""value"": 43226}"
user_AI_034,2024-05-01T20:27:00,proposal_create,"{""proposal_id"": ""P555"", ""type"": ""equity"", ""value"": 56913}"
user_AI_039,2024-05-01T19:04:00,proposal_create,"{""proposal_id"": ""P611"", ""type"": ""loan"", ""value"": 99016}"
user_AI_011,2024-05-01T12:09:00,proposal_view,"{""proposal_id"": ""P416"", ""duration_seconds"": 31}"
user_AI_039,2024-05-02T03:47:00,proposal_view,"{""proposal_id"": ""P711"", ""duration_seconds"": 159}"
user_AI_043,2024-05-02T01:04:00,proposal_close,"{""proposal_id"": ""P689"", ""status"": ""rejected""}"
user_AI_016,2024-05-01T20:40:00,proposal_close,"{""proposal_id"": ""P482"", ""status"": ""rejected""}"
user_AI_013,2024-05-02T08:44:00,proposal_create,"{""proposal_id"": ""P684"", ""type"": ""equity"", ""value"": 39965}"
user_AI_003,2024-05-01T23:35:00,proposal_view,"{""proposal_id"": ""P588"", ""duration_seconds"": 288}"
user_AI_030,2024-05-01T13:06:00,proposal_view,"{""proposal_id"": ""P376"", ""duration_seconds"": 258}"
user_AI_022,2024-05-01T22:48:00,proposal_create,"{""proposal_id"": ""P502"", ""type"": ""equity"", ""value"": 73869}"
user_AI_018,2024-05-01T12:51:00,proposal_create,"{""proposal_id"": ""P450"", ""type"": ""loan"", ""value"": 83592}"
user_AI_029,2024-05-01T14:35:00,proposal_close,"{""proposal_id"": ""P552"", ""status"": ""expired""}"
user_AI_013,2024-05-01T16:01:00,proposal_create,"{""proposal_id"": ""P437"", ""type"": ""equity"", ""value"": 43155}"
user_AI_050,2024-05-01T10:24:00,proposal_view,"{""proposal_id"": ""P568"", ""duration_seconds"": 18}"
user_AI_045,2024-05-01T10:32:00,proposal_close,"{""proposal_id"": ""P581"", ""status"": ""rejected""}"
user_AI_020,2024-05-01T19:19:00,proposal_close,"{""proposal_id"": ""P714"", ""status"": ""expired""}"
user_AI_038,2024-05-02T06:19:00,proposal_create,"{""proposal_id"": ""P419"", ""type"": ""equity"", ""value"": 44545}"
user_AI_036,2024-05-01T20:15:00,proposal_close,"{""proposal_id"": ""P350"", ""status"": ""rejected""}"
user_AI_015,2024-05-01T09:11:00,proposal_create,"{""proposal_id"": ""P264"", ""type"": ""equity"", ""value"": 24575}"
user_AI_013,2024-05-02T03:32:00,proposal_view,"{""proposal_id"": ""P320"", ""duration_seconds"": 219}"
user_AI_013,2024-05-02T02:09:00,proposal_view,"{""proposal_id"": ""P927"", ""duration_seconds"": 221}"
user_AI_043,2024-05-01T11:38:00,proposal_close,"{""proposal_id"": ""P835"", ""status"": ""expired""}"
user_AI_038,2024-05-02T04:49:00,proposal_create,"{""proposal_id"": ""P884"", ""type"": ""equity"", ""value"": 84103}"
user_AI_041,2024-05-01T23:31:00,proposal_view,"{""proposal_id"": ""P737"", ""duration_seconds"": 142}"
user_AI_036,2024-05-02T05:22:00,proposal_close,"{""proposal_id"": ""P281"", ""status"": ""rejected""}"
user_AI_050,2024-05-01T10:29:00,proposal_close,"{""proposal_id"": ""P801"", ""status"": ""accepted""}"
user_AI_028,2024-05-01T21:29:00,proposal_create,"{""proposal_id"": ""P472"", ""type"": ""equity"", ""value"": 25528}"
user_AI_014,2024-05-01T16:05:00,proposal_view,"{""proposal_id"": ""P721"", ""duration_seconds"": 280}"
user_AI_012,2024-05-02T05:00:00,proposal_view,"{""proposal_id"": ""P234"", ""duration_seconds"": 267}"
user_AI_022,2024-05-02T02:23:00,proposal_view,"{""proposal_id"": ""P283"", ""duration_seconds"": 260}"
user_AI_034,2024-05-02T01:34:00,proposal_view,"{""proposal_id"": ""P806"", ""duration_seconds"": 275}"
user_AI_045,2024-05-02T07:39:00,proposal_close,"{""proposal_id"": ""P727"", ""status"": ""expired""}"
user_AI_050,2024-05-01T14:07:00,proposal_create,"{""proposal_id"": ""P128"", ""type"": ""equity"", ""value"": 17185}"
user_AI_029,2024-05-01T09:38:00,proposal_close,"{""proposal_id"": ""P768"", ""status"": ""rejected""}"
user_AI_022,2024-05-01T09:40:00,proposal_create,"{""proposal_id"": ""P247"", ""type"": ""loan"", ""value"": 60177}"
user_AI_037,2024-05-02T00:25:00,proposal_create,"{""proposal_id"": ""P612"", ""type"": ""equity"", ""value"": 98580}"
user_AI_025,2024-05-02T04:22:00,proposal_close,"{""proposal_id"": ""P653"", ""status"": ""rejected""}"
user_AI_006,2024-05-02T05:59:00,proposal_create,"{""proposal_id"": ""P533"", ""type"": ""equity"", ""value"": 37104}"
user_AI_004,2024-05-01T09:45:00,proposal_view,"{""proposal_id"": ""P157"", ""duration_seconds"": 125}"
user_AI_005,2024-05-01T16:16:00,proposal_close,"{""proposal_id"": ""P380"", ""status"": ""expired""}"
user_AI_016,2024-05-02T01:36:00,proposal_create,"{""proposal_id"": ""P439"", ""type"": ""equity"", ""value"": 98960}"
user_AI_047,2024-05-01T14:35:00,proposal_view,"{""proposal_id"": ""P640"", ""duration_seconds"": 107}"
user_AI_043,2024-05-01T09:25:00,proposal_view,"{""proposal_id"": ""P538"", ""duration_seconds"": 235}"
user_AI_029,2024-05-02T07:47:00,proposal_create,"{""proposal_id"": ""P906"", ""type"": ""equity"", ""value"": 25783}"
user_AI_021,2024-05-01T19:39:00,proposal_create,"{""proposal_id"": ""P560"", ""type"": ""equity"", ""value"": 34852}"
user_AI_033,2024-05-01T14:30:00,proposal_view,"{""proposal_id"": ""P677"", ""duration_seconds"": 133}"
user_AI_035,2024-05-01T20:02:00,proposal_view,"{""proposal_id"": ""P539"", ""duration_seconds"": 46}"
user_AI_015,2024-05-02T03:25:00,proposal_view,"{""proposal_id"": ""P464"", ""duration_seconds"": 68}"
user_AI_001,2024-05-01T20:39:00,proposal_close,"{""proposal_id"": ""P613"", ""status"": ""expired""}"
user_AI_021,2024-05-01T23:15:00,proposal_close,"{""proposal_id"": ""P915"", ""status"": ""rejected""}"
user_AI_013,2024-05-01T19:16:00,proposal_close,"{""proposal_id"": ""P181"", ""status"": ""rejected""}"
user_AI_010,2024-05-01T10:31:00,proposal_create,"{""proposal_id"": ""P263"", ""type"": ""loan"", ""value"": 82494}"
user_AI_033,2024-05-02T03:00:00,proposal_view,"{""proposal_id"": ""P195"", ""duration_seconds"": 25}"
user_AI_031,2024-05-01T23:29:00,proposal_view,"{""proposal_id"": ""P470"", ""duration_seconds"": 137}"
user_AI_031,2024-05-02T07:04:00,proposal_create,"{""proposal_id"": ""P738"", ""type"": ""equity"", ""value"": 96773}"
user_AI_042,2024-05-01T11:33:00,proposal_create,"{""proposal_id"": ""P343"", ""type"": ""equity"", ""value"": 60050}"
user_AI_038,2024-05-02T00:53:00,proposal_create,"{""proposal_id"": ""P580"", ""type"": ""equity"", ""value"": 71684}"
user_AI_041,2024-05-01T16:29:00,proposal_create,"{""proposal_id"": ""P382"", ""type"": ""loan"", ""value"": 25585}"
user_AI_010,2024-05-01T19:15:00,proposal_view,"{""proposal_id"": ""P641"", ""duration_seconds"": 262}"
user_AI_007,2024-05-01T11:21:00,proposal_create,"{""proposal_id"": ""P595"", ""type"": ""loan"", ""value"": 91704}"
user_AI_022,2024-05-01T13:54:00,proposal_view,"{""proposal_id"": ""P542"", ""duration_seconds"": 264}"
user_AI_014,2024-05-01T21:01:00,proposal_close,"{""proposal_id"": ""P754"", ""status"": ""rejected""}"
user_AI_041,2024-05-02T02:54:00,proposal_close,"{""proposal_id"": ""P963"", ""status"": ""rejected""}"
user_AI_017,2024-05-01T20:03:00,proposal_view,"{""proposal_id"": ""P246"", ""duration_seconds"": 274}"
user_AI_030,2024-05-01T19:29:00,proposal_close,"{""proposal_id"": ""P978"", ""status"": ""accepted""}"
user_AI_045,2024-05-01T22:53:00,proposal_view,"{""proposal_id"": ""P402"", ""duration_seconds"": 37}"
user_AI_014,2024-05-01T17:39:00,proposal_create,"{""proposal_id"": ""P706"", ""type"": ""loan"", ""value"": 28759}"
user_AI_040,2024-05-02T06:13:00,proposal_view,"{""proposal_id"": ""P113"", ""duration_seconds"": 246}"
user_AI_044,2024-05-01T22:28:00,proposal_close,"{""proposal_id"": ""P879"", ""status"": ""rejected""}"
user_AI_038,2024-05-02T03:11:00,proposal_view,"{""proposal_id"": ""P631"", ""duration_seconds"": 227}"
user_AI_026,2024-05-01T21:07:00,proposal_close,"{""proposal_id"": ""P546"", ""status"": ""rejected""}"
user_AI_043,2024-05-01T11:41:00,proposal_view,"{""proposal_id"": ""P857"", ""duration_seconds"": 126}"
user_AI_033,2024-05-01T20:52:00,proposal_create,"{""proposal_id"": ""P992"", ""type"": ""loan"", ""value"": 83205}"
user_AI_047,2024-05-01T12:57:00,proposal_view,"{""proposal_id"": ""P296"", ""duration_seconds"": 128}"
user_AI_047,2024-05-02T00:47:00,proposal_view,"{""proposal_id"": ""P608"", ""duration_seconds"": 237}"
user_AI_009,2024-05-01T11:49:00,proposal_view,"{""proposal_id"": ""P585"", ""duration_seconds"": 153}"
user_AI_036,2024-05-01T19:22:00,proposal_close,"{""proposal_id"": ""P429"", ""status"": ""rejected""}"
user_AI_011,2024-05-01T23:56:00,proposal_create,"{""proposal_id"": ""P196"", ""type"": ""loan"", ""value"": 59302}"
user_AI_050,2024-05-01T16:16:00,proposal_view,"{""proposal_id"": ""P757"", ""duration_seconds"": 244}"
user_AI_030,2024-05-02T04:10:00,proposal_close,"{""proposal_id"": ""P727"", ""status"": ""accepted""}"
user_AI_008,2024-05-01T18:22:00,proposal_close,"{""proposal_id"": ""P102"", ""status"": ""accepted""}"
user_AI_005,2024-05-02T02:24:00,proposal_create,"{""proposal_id"": ""P950"", ""type"": ""equity"", ""value"": 35687}"
user_AI_032,2024-05-01T13:18:00,proposal_close,"{""proposal_id"": ""P497"", ""status"": ""expired""}"
user_AI_005,2024-05-02T03:02:00,proposal_close,"{""proposal_id"": ""P677"", ""status"": ""expired""}"
user_AI_011,2024-05-02T05:38:00,proposal_view,"{""proposal_id"": ""P461"", ""duration_seconds"": 22}"
user_AI_029,2024-05-01T19:53:00,proposal_close,"{""proposal_id"": ""P353"", ""status"": ""accepted""}"
user_AI_020,2024-05-01T14:35:00,proposal_create,"{""proposal_id"": ""P774"", ""type"": ""loan"", ""value"": 60497}"
user_AI_020,2024-05-01T13:02:00,proposal_create,"{""proposal_id"": ""P879"", ""type"": ""loan"", ""value"": 38675}"
user_AI_007,2024-05-02T07:31:00,proposal_view,"{""proposal_id"": ""P917"", ""duration_seconds"": 34}"
user_AI_009,2024-05-01T10:32:00,proposal_view,"{""proposal_id"": ""P742"", ""duration_seconds"": 35}"
user_AI_014,2024-05-01T09:39:00,proposal_view,"{""proposal_id"": ""P531"", ""duration_seconds"": 178}"
user_AI_010,2024-05-01T19:48:00,proposal_create,"{""proposal_id"": ""P917"", ""type"": ""loan"", ""value"": 61988}"
user_AI_021,2024-05-01T15:55:00,proposal_create,"{""proposal_id"": ""P863"", ""type"": ""loan"", ""value"": 58705}"
user_AI_018,2024-05-01T22:23:00,proposal_close,"{""proposal_id"": ""P765"", ""status"": ""accepted""}"
user_AI_039,2024-05-02T03:41:00,proposal_create,"{""proposal_id"": ""P461"", ""type"": ""equity"", ""value"": 88910}"
user_AI_033,2024-05-01T23:22:00,proposal_view,"{""proposal_id"": ""P524"", ""duration_seconds"": 153}"
user_AI_003,2024-05-01T16:02:00,proposal_close,"{""proposal_id"": ""P402"", ""status"": ""accepted""}"
user_AI_036,2024-05-01T17:56:00,proposal_view,"{""proposal_id"": ""P759"", ""duration_seconds"": 37}"
user_AI_033,2024-05-01T21:42:00,proposal_create,"{""proposal_id"": ""P608"", ""type"": ""loan"", ""value"": 81285}"
user_AI_040,2024-05-01T13:08:00,proposal_view,"{""proposal_id"": ""P111"", ""duration_seconds"": 139}"
user_AI_040,2024-05-01T22:46:00,proposal_close,"{""proposal_id"": ""P113"", ""status"": ""accepted""}"
user_AI_026,2024-05-01T21:32:00,proposal_close,"{""proposal_id"": ""P612"", ""status"": ""accepted""}"
user_AI_039,2024-05-01T20:15:00,proposal_create,"{""proposal_id"": ""P998"", ""type"": ""equity"", ""value"": 16283}"
user_AI_043,2024-05-02T06:57:00,proposal_view,"{""proposal_id"": ""P368"", ""duration_seconds"": 113}"
user_AI_016,2024-05-02T01:16:00,proposal_close,"{""proposal_id"": ""P369"", ""status"": ""expired""}"
user_AI_017,2024-05-02T08:49:00,proposal_close,"{""proposal_id"": ""P442"", ""status"": ""expired""}"
user_AI_015,2024-05-01T09:53:00,proposal_close,"{""proposal_id"": ""P317"", ""status"": ""accepted""}"
user_AI_041,2024-05-02T02:14:00,proposal_close,"{""proposal_id"": ""P130"", ""status"": ""expired""}"
user_AI_039,2024-05-01T09:33:00,proposal_view,"{""proposal_id"": ""P301"", ""duration_seconds"": 244}"
user_AI_014,2024-05-02T05:15:00,proposal_close,"{""proposal_id"": ""P309"", ""status"": ""expired""}"
user_AI_040,2024-05-02T00:50:00,proposal_create,"{""proposal_id"": ""P610"", ""type"": ""equity"", ""value"": 64379}"
user_AI_026,2024-05-01T21:14:00,proposal_close,"{""proposal_id"": ""P193"", ""status"": ""rejected""}"
user_AI_032,2024-05-01T16:32:00,proposal_create,"{""proposal_id"": ""P716"", ""type"": ""loan"", ""value"": 90889}"
